,id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,host_days_active,check_in_24h,air_conditioning,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,pets_allowed,private_entrance,self_check_in,time_since_first_review,time_since_last_review
3215,35142691,2012-03-01,within an hour,100%,0,65,0,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,2.0,120,$100.00,50,1,0,2,1125,82,12,2019-06-10,80-94/100,9/10,9/10,0-8/10,0-8/10,9/10,9/10,1,strict_14_with_grace_period,2595.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,58.0
3216,35143215,2012-03-01,within an hour,100%,0,65,0,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,2.0,120,$100.00,50,1,0,2,1125,76,13,2019-07-07,80-94/100,9/10,9/10,9/10,9/10,9/10,0-8/10,1,strict_14_with_grace_period,2595.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,78.0
3217,35143259,2018-06-10,within a few hours,100%,0,3,0,Baguley,House,Private room,2,1.0,1.0,1.0,40,,0,1,0,1,7,57,7,2019-06-18,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0,flexible,303.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,181.0
3218,35143397,2013-02-03,within an hour,50-89%,0,53,1,City Centre,Apartment,Private room,8,2.0,2.0,6.0,450,$300.00,40,2,30,1,1125,88,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3219,35143406,2013-02-03,within an hour,50-89%,0,53,1,City Centre,Apartment,Private room,10,2.0,2.0,6.0,450,$300.00,40,2,30,1,1125,87,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3220,35143437,2013-02-03,within an hour,50-89%,0,53,1,Ancoats and Clayton,Apartment,Private room,7,1.0,2.0,4.0,600,$300.00,40,2,30,1,1125,90,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3221,35143444,2013-02-03,within an hour,50-89%,0,53,1,City Centre,Apartment,Private room,8,2.0,2.0,6.0,450,$300.00,40,2,30,1,1125,88,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3222,35143457,2013-02-03,within an hour,50-89%,0,53,1,Whalley Range,Apartment,Private room,8,1.0,2.0,5.0,450,$300.00,40,3,30,1,1125,90,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3223,35143461,2013-02-03,within an hour,50-89%,0,53,1,Salford District,Apartment,Private room,5,2.0,2.0,3.0,450,$300.00,40,2,30,1,1125,90,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3224,35143463,2013-02-03,within an hour,50-89%,0,53,1,Chorlton,Apartment,Entire home/apt,30,2.0,6.0,20.0,800,$400.00,60,4,30,1,1125,89,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,nan,
3225,35143466,2013-02-03,within an hour,50-89%,0,53,1,Fallowfield,Apartment,Private room,19,2.0,4.0,11.0,800,$400.00,60,4,30,1,1125,90,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,nan,
3226,35143469,2013-02-03,within an hour,50-89%,0,53,1,Whalley Range,Apartment,Private room,19,2.0,3.0,14.0,800,$400.00,60,4,30,1,1125,72,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,nan,
3227,35143478,2013-02-03,within an hour,50-89%,0,53,1,City Centre,Apartment,Private room,8,2.0,2.0,5.0,450,$300.00,40,2,30,1,1125,90,0,,nan,nan,nan,nan,nan,nan,nan,1,strict_14_with_grace_period,2256.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3228,35143582,2013-05-30,within an hour,100%,0,3,1,Stockport District,Other,Entire home/apt,2,1.0,1.0,1.0,50,$0.00,10,1,0,2,100,77,33,2019-06-07,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,2140.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6-12 months,38.0
3229,35150192,2012-03-01,within an hour,100%,0,65,0,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,2.0,120,$100.00,50,1,0,2,1125,55,10,2019-06-10,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,1,strict_14_with_grace_period,2595.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,77.0
3230,35150842,2013-11-23,within an hour,100%,0,6,1,Moss Side,House,Entire home/apt,4,1.0,2.0,2.0,45,$150.00,30,2,4,1,32,0,8,2019-05-31,80-94/100,10/10,0-8/10,9/10,10/10,0-8/10,9/10,1,flexible,1963.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,275.0
3231,35151415,2012-03-01,within an hour,100%,0,65,0,Ancoats and Clayton,Apartment,Entire home/apt,2,1.0,1.0,1.0,70,$100.00,50,1,0,2,1125,49,17,2019-06-09,80-94/100,10/10,10/10,9/10,0-8/10,10/10,9/10,1,strict_14_with_grace_period,2595.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,77.0
3232,35154341,2018-05-16,within a day,100%,1,8,0,Levenshulme,House,Private room,1,2.0,1.0,1.0,33,$0.00,25,1,0,4,99,89,3,2019-08-03,80-94/100,9/10,10/10,10/10,10/10,10/10,0-8/10,0,strict_14_with_grace_period,328.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,87.0
3233,35168381,2016-06-12,within an hour,100%,0,4,0,Ancoats and Clayton,Apartment,Entire home/apt,4,1.0,2.0,2.0,55,,35,1,0,2,30,84,44,2019-06-10,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,1031.0,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,45.0
3234,35179582,2019-05-29,within an hour,100%,1,2,0,Ardwick,House,Entire home/apt,10,2.0,5.0,5.0,105,$200.00,65,8,15,1,1125,50,54,2019-06-07,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,1,moderate,-50.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6-12 months,51.0
3235,35188332,2015-03-20,within a few hours,100%,1,1,0,Gorton North,Apartment,Private room,1,1.0,1.0,1.0,20,$150.00,20,1,0,1,1125,75,3,2019-07-12,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,0,flexible,1481.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,226.0
3236,35192707,2017-10-28,within an hour,100%,1,2,0,Gorton South,House,Private room,1,1.0,1.0,1.0,15,,0,1,0,1,1125,75,21,2019-06-01,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,528.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6-12 months,48.0
3237,35198620,2017-05-03,within an hour,100%,0,0,0,Salford District,Apartment,Private room,2,1.0,1.0,1.0,50,$100.00,20,1,0,1,1125,51,39,2019-08-26,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,706.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6-12 months,36.0
3238,35201326,2017-10-31,unknown,unknown,0,1,0,Gorton South,Apartment,Entire home/apt,4,1.0,1.0,1.0,35,$0.00,5,1,0,1,1125,0,13,2019-06-01,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,525.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,274.0
3239,35211287,2019-05-30,within an hour,100%,1,1,0,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,2.0,65,$500.00,90,2,20,2,1125,79,18,2019-07-01,95-100/100,9/10,10/10,10/10,10/10,10/10,10/10,1,flexible,-51.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,50.0
3240,35218567,2015-04-17,within an hour,90-99%,1,5,0,City Centre,Apartment,Entire home/apt,4,1.0,2.0,2.0,120,$0.00,40,4,0,1,1125,70,21,2019-06-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1453.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6-12 months,42.0
3241,35232360,2019-05-30,unknown,unknown,0,1,0,Hulme,Apartment,Private room,1,1.0,0.0,1.0,20,,0,1,0,60,60,89,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,-51.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3242,35243993,2015-12-22,unknown,unknown,0,1,0,Crumpsall,House,Private room,2,1.0,1.0,1.0,25,$0.00,25,1,21,1,1125,90,1,2019-06-10,0-79/100,0-8/10,0-8/10,10/10,10/10,10/10,0-8/10,1,flexible,1204.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6-12 months,315.0
3243,35251074,2018-04-05,within an hour,100%,1,1,0,Harpurhey,House,Entire home/apt,8,3.5,4.0,4.0,99,$0.00,49,1,30,1,14,87,30,2019-06-17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,369.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6-12 months,37.0
3244,35254609,2017-09-24,within a few hours,50-89%,0,10,0,Salford District,Apartment,Entire home/apt,4,2.0,2.0,2.0,99,$100.00,10,1,0,2,1125,13,36,2019-06-09,80-94/100,10/10,10/10,9/10,10/10,10/10,10/10,0,strict_14_with_grace_period,562.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,50.0
3245,35257181,2019-05-31,unknown,unknown,0,1,0,Ancoats and Clayton,Apartment,Private room,2,1.0,1.0,1.0,62,,0,1,0,2,1125,0,0,,nan,nan,nan,nan,nan,nan,nan,0,flexible,-52.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3246,35269705,2018-09-12,within an hour,100%,1,0,0,Ancoats and Clayton,House,Private room,1,1.5,1.0,1.0,28,$0.00,0,1,10,2,1125,89,16,2019-08-12,80-94/100,9/10,10/10,9/10,9/10,10/10,10/10,1,moderate,209.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,134.0
3247,35273483,2019-01-14,a few days or more,0-49%,0,3,0,Baguley,Apartment,Entire home/apt,4,1.0,2.0,3.0,85,,0,1,0,3,1125,41,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,85.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3248,35286515,2017-05-31,unknown,unknown,0,0,0,Salford District,Apartment,Entire home/apt,4,2.0,2.0,2.0,54,$0.00,0,2,5,2,1125,0,6,2019-07-04,80-94/100,10/10,9/10,9/10,9/10,9/10,10/10,1,flexible,678.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,267.0
3249,35287506,2019-05-21,within an hour,50-89%,0,2,0,Ardwick,Apartment,Entire home/apt,2,1.0,1.0,1.0,50,$80.00,10,1,40,1,1125,72,9,2019-06-09,0-79/100,9/10,0-8/10,0-8/10,0-8/10,9/10,0-8/10,1,strict_14_with_grace_period,-42.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6-12 months,57.0
3250,35299134,2018-10-31,within an hour,100%,0,5,0,Rusholme,House,Private room,4,1.0,1.0,2.0,27,$0.00,10,2,15,2,179,85,11,2019-06-22,95-100/100,9/10,9/10,10/10,10/10,9/10,9/10,1,moderate,160.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6-12 months,50.0
3251,35306820,2014-08-14,within an hour,100%,0,1,0,Bury District,House,Private room,2,1.0,1.0,1.0,25,,0,1,5,1,1125,0,6,2019-08-04,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1699.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,156.0
3252,35307844,2017-03-03,unknown,unknown,0,1,0,Fallowfield,Apartment,Entire home/apt,4,1.0,2.0,1.0,30,,0,1,0,50,1125,0,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,767.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3253,35321435,2016-02-19,within a few hours,50-89%,0,1,0,Ancoats and Clayton,House,Private room,2,1.0,1.0,1.0,30,$0.00,15,1,11,6,60,75,7,2019-07-31,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,1,flexible,1145.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,127.0
3254,35329590,2016-08-11,within an hour,100%,0,1,0,Ardwick,House,Entire home/apt,6,2.5,2.0,3.0,99,$0.00,35,4,9,1,1125,87,47,2019-07-10,80-94/100,9/10,9/10,9/10,10/10,10/10,9/10,1,flexible,971.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6-12 months,50.0
3255,35334166,2015-09-11,within a few hours,50-89%,0,0,1,Stockport District,House,Private room,2,1.0,1.0,1.0,20,$0.00,10,1,8,1,15,87,0,,nan,nan,nan,nan,nan,nan,nan,0,flexible,1306.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3256,35337205,2019-03-02,within an hour,50-89%,1,2,0,Ancoats and Clayton,Apartment,Entire home/apt,4,1.0,1.0,2.0,500,$130.00,35,2,15,2,40,28,32,2019-06-17,95-100/100,10/10,10/10,9/10,9/10,10/10,10/10,1,strict_14_with_grace_period,38.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6-12 months,50.0
3257,35338679,2019-06-03,unknown,unknown,0,1,0,Fallowfield,House,Entire home/apt,8,1.5,4.0,4.0,400,,0,1,0,2,1125,0,1,2019-06-09,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,-55.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6-12 months,316.0
3258,35347086,2014-09-03,unknown,unknown,0,1,1,Stockport District,House,Private room,2,1.5,1.0,1.0,100,,0,1,0,1,1125,0,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,1679.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3259,35347312,2016-05-15,within an hour,100%,0,2,0,City Centre,Apartment,Private room,4,1.0,1.0,2.0,100,$0.00,25,2,25,1,30,73,55,2019-06-08,80-94/100,10/10,9/10,9/10,10/10,10/10,9/10,1,strict_14_with_grace_period,1059.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6-12 months,38.0
3260,35347339,2018-01-21,within an hour,100%,0,1,0,Trafford District,House,Entire home/apt,6,2.0,3.0,4.0,180,$300.00,30,1,0,2,1125,61,32,2019-07-20,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,1,flexible,443.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6-12 months,38.0
3261,35366025,2017-06-13,unknown,unknown,1,15,0,Old Moat,House,Entire home/apt,4,1.0,4.0,4.0,100,$0.00,55,5,10,5,1125,0,1,2019-08-29,0-79/100,10/10,10/10,10/10,10/10,10/10,0-8/10,1,moderate,665.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6-12 months,235.0
3262,35371694,2019-06-04,within a few hours,100%,0,2,1,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,3.0,90,$200.00,65,1,0,2,1125,15,17,2019-06-15,80-94/100,9/10,9/10,9/10,9/10,0-8/10,9/10,0,strict_14_with_grace_period,-56.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6-12 months,50.0
3263,35379160,2014-06-08,within a few hours,100%,0,1,1,Oldham District,House,Entire home/apt,6,2.0,3.0,3.0,100,$80.00,25,1,20,2,10,71,7,2019-08-18,95-100/100,10/10,9/10,9/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1766.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6-12 months,62.0
3264,35381481,2019-05-28,unknown,unknown,0,1,0,Higher Blackley,House,Private room,2,1.5,1.0,1.0,40,$80.00,10,1,0,1,1125,90,1,2019-06-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,-49.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,309.0
3265,35384249,2019-06-04,within an hour,100%,1,1,0,Bolton District,House,Entire home/apt,4,1.0,1.0,3.0,100,$0.00,0,2,15,2,1125,72,17,2019-07-15,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,-56.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6-12 months,41.0
3266,35393955,2019-05-27,within a few hours,100%,1,2,0,Trafford District,Apartment,Entire home/apt,4,2.0,2.0,2.0,80,$0.00,9,2,25,2,30,5,14,2019-06-14,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,-48.0,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6-12 months,64.0
3267,35401711,2018-08-07,within an hour,100%,1,1,0,Oldham District,House,Entire home/apt,4,1.5,2.0,3.0,75,$200.00,17,1,0,1,1125,55,23,2019-06-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,245.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6-12 months,37.0
3268,35405930,2017-06-20,unknown,unknown,0,1,0,City Centre,Other,Entire home/apt,4,1.0,1.0,2.0,200,$0.00,0,2,15,1,1125,0,5,2019-06-09,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,658.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,141.0
3269,35410396,2016-08-30,within an hour,100%,1,2,1,Stockport District,House,Private room,1,1.0,1.0,1.0,20,$0.00,10,1,10,1,1125,86,22,2019-08-11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,952.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6-12 months,55.0
3270,35420237,2016-01-11,within an hour,100%,0,37,1,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,4.0,119,$300.00,0,4,0,1,365,90,8,2019-07-22,80-94/100,10/10,9/10,9/10,10/10,0-8/10,9/10,1,strict_14_with_grace_period,1184.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6-12 months,57.0
3271,35420327,2016-01-11,within an hour,100%,0,37,1,Ancoats and Clayton,Apartment,Entire home/apt,8,2.0,3.0,3.0,146,$300.00,0,8,0,1,365,83,17,2019-06-21,80-94/100,9/10,0-8/10,9/10,9/10,9/10,0-8/10,1,strict_14_with_grace_period,1184.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6-12 months,50.0
3272,35420399,2016-01-11,within an hour,100%,0,37,1,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,2.0,104,$300.00,0,4,0,1,365,90,9,2019-07-07,80-94/100,9/10,10/10,0-8/10,9/10,9/10,9/10,1,strict_14_with_grace_period,1184.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6-12 months,43.0
3273,35425005,2019-06-05,within an hour,50-89%,0,1,0,Bolton District,House,Private room,1,1.0,1.0,1.0,40,,0,1,0,1,7,89,5,2019-10-15,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,flexible,-57.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,38.0
3274,35425125,2019-06-05,unknown,unknown,0,5,0,Rusholme,House,Private room,3,1.0,1.0,1.0,25,$100.00,5,1,5,1,1125,0,5,2019-06-09,80-94/100,9/10,0-8/10,10/10,10/10,9/10,0-8/10,1,strict_14_with_grace_period,-57.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,230.0
3275,35437295,2017-06-13,unknown,unknown,1,15,0,Withington,House,Entire home/apt,8,1.0,4.0,4.0,130,$0.00,55,5,10,5,1125,0,1,2019-07-27,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,665.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6-12 months,268.0
3276,35446167,2018-09-26,unknown,unknown,0,3,0,Salford District,Apartment,Private room,2,1.0,1.0,1.0,40,,0,1,0,1,5,0,9,2019-06-09,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,195.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6-12 months,275.0
3277,35446538,2016-09-06,within an hour,100%,0,1,0,Cheetham,House,Entire home/apt,4,1.5,1.0,2.0,71,$100.00,30,2,20,1,1125,89,31,2019-06-12,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,strict_14_with_grace_period,945.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6-12 months,43.0
3278,35450141,2019-06-05,unknown,unknown,0,5,0,Rusholme,House,Private room,6,1.0,2.0,2.0,150,,0,1,0,2,1125,0,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,-57.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,
3279,35460642,2018-04-18,unknown,unknown,0,1,0,Rochdale District,House,Private room,1,1.0,1.0,1.0,17,,0,1,0,1,2,0,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,356.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,
3280,35464224,2012-04-01,within an hour,100%,0,12,0,City Centre,Apartment,Entire home/apt,4,1.0,1.0,3.0,80,$250.00,40,3,25,2,364,58,19,2019-06-10,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,2564.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6-12 months,41.0
