,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,listing_url,reviews_scores_location,max_nights,min_nights,monthly_price_factor,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,reviews_scores_rating,reviews_count,room_type,reviews_scores_star,reviews_scores_value,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,member_since,paikkakunnat
188,9/10,1.0,0.0,0.0,4.5-5.0/5.0,1.0,2.0,5.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,32,9/10,9/10,0,34502613,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/34502613?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.9,4,11,115,4.0,100%,within an hour,91.0,80-94/100,45,Entire home/apt,3.6-4.4/5.0,9/10,91.0,0.91,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2019-01-01,Puistola
189,9/10,1.0,0.0,0.0,nan,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,9/10,9/10,0,41799227,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/41799227?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,4,15,73,45.0,100%,within an hour,91.0,80-94/100,0,Private room,nan,9/10,91.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2020-01-01,Vilhonvuori
190,nan,1.0,1.0,0.0,0-3.5/5.0,1.5,1.0,1.0,1,CANCEL_MODERATE,nan,Helsinki,33,nan,nan,0,5713056,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/5713056?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.92,2,20,74,2.0,100%,within a few hours,0.0,nan,7,Private room,0-3.5/5.0,nan,0.0,0.96,11,326,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2014-04-01,Vanha Munkkiniemi
191,nan,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,nan,Helsinki,38,nan,nan,0,23867247,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/23867247?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.85,4,11,154,1.0,100%,within an hour,0.0,nan,58,Entire home/apt,3.6-4.4/5.0,nan,0.0,0.95,11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2018-03-01,Kamppi
192,nan,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,3.0,1,CANCEL_MODERATE,nan,Helsinki,22,nan,nan,0,13509024,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/13509024?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.75,4,34,128,1.0,100%,within a few hours,0.0,nan,69,Entire home/apt,3.6-4.4/5.0,nan,0.0,0.9,11,98,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2013-11-01,Ullanlinna
193,nan,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,0,38279258,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/38279258?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.0,2,10,74,1.0,100%,within a day,0.0,nan,3,Private room,3.6-4.4/5.0,nan,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-09-01,Pajamäki
194,nan,1.0,1.0,0.0,nan,6.0,1.0,3.0,1,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,0,41797530,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/41797530?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.0,4,12,73,45.0,100%,within an hour,0.0,nan,0,Private room,nan,nan,0.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2020-01-01,Vilhonvuori
195,nan,1.0,1.0,0.0,nan,1.5,3.0,5.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,nan,Helsinki,22,nan,nan,0,41363321,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/41363321?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.75,8,15,266,1.0,50-89%,within an hour,0.0,nan,1,Private room,nan,nan,0.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-01-01,Taka-Töölö
196,nan,1.0,1.0,0.0,nan,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,nan,Helsinki,0,nan,nan,0,22411680,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/22411680?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.0,3,21,72,,50-89%,within a few hours,0.0,nan,1,Entire home/apt,nan,nan,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017-12-01,Pitäjänmäen yritysalue
197,nan,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,0,23778149,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/23778149?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,6,1,0.61,4,6,83,1.0,100%,within an hour,0.0,nan,55,Private room,3.6-4.4/5.0,nan,0.0,0.82,11,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-01,Siltasaari
198,nan,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,3.0,0,CANCEL_FLEXIBLE,nan,Helsinki,22,nan,nan,0,35342403,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/35342403?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.4,3,22,94,1.0,100%,within an hour,0.0,nan,7,Entire home/apt,4.5-5.0/5.0,nan,0.0,0.75,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2012-05-01,Vilhonvuori
199,nan,1.0,1.0,0.0,nan,1.0,1.0,2.0,0,CANCEL_FLEXIBLE,nan,Helsinki,0,nan,nan,0,41813525,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/41813525?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,nan,1125,1,0.0,3,3,100,1.0,100%,within a few hours,0.0,nan,2,Entire home/apt,nan,nan,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2014-08-01,Vallila
200,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,9/10,0,29734812,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/29734812?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.9,5,8,360,37.0,50-89%,within a few hours,60.0,80-94/100,52,Entire home/apt,4.5-5.0/5.0,0-8/10,60.0,0.92,11,326,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2018-05-01,Kamppi
201,9/10,1.0,1.0,0.0,nan,1.0,1.0,4.0,0,CANCEL_MODERATE,9/10,Helsinki,5,9/10,9/10,0,42370980,0,1,0,https://www.airbnb.com/api/v2/pdp_listing_details/42370980?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,1.0,2,11,76,1.0,50-89%,within an hour,60.0,80-94/100,0,Shared room,nan,0-8/10,60.0,1.0,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-01,Linjat
202,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,9/10,9/10,0,30722049,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/30722049?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,3,11,118,1.0,50-89%,within a day,60.0,80-94/100,9,Entire home/apt,3.6-4.4/5.0,0-8/10,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2017-10-01,Lassila
203,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,3.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,9/10,0,29531724,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/29531724?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.75,8,25,288,37.0,100%,within an hour,60.0,80-94/100,12,Entire home/apt,3.6-4.4/5.0,0-8/10,60.0,0.85,22,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2016-09-01,Jätkäsaari
204,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,9/10,0,39571678,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/39571678?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,6,10,128,1.0,100%,within an hour,60.0,80-94/100,19,Entire home/apt,4.5-5.0/5.0,0-8/10,60.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2014-08-01,Punavuori
205,9/10,1.0,1.0,0.0,0-3.5/5.0,1.0,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,9/10,9/10,0,30722739,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/30722739?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,2,8,98,1.0,50-89%,within a day,60.0,80-94/100,5,Entire home/apt,0-3.5/5.0,0-8/10,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2017-10-01,Lassila
206,9/10,1.0,1.0,0.0,nan,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,9/10,0,43072263,0,1,0,https://www.airbnb.com/api/v2/pdp_listing_details/43072263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,3,1,0.0,2,10,26,1.0,0-49%,unknown,60.0,80-94/100,0,Private room,nan,0-8/10,60.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-12-01,Pohjois-Haaga
207,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,38,9/10,9/10,0,16178008,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/16178008?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.6,2,46,147,1.0,0-49%,a few days or more,60.0,80-94/100,24,Private room,4.5-5.0/5.0,0-8/10,60.0,0.9,0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-06-01,Etu-Töölö
208,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,9/10,Helsinki,43,9/10,9/10,0,1413969,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/1413969?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.85,3,19,154,1.0,0-49%,unknown,60.0,80-94/100,135,Entire home/apt,4.5-5.0/5.0,0-8/10,60.0,0.95,22,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2011-11-01,Punavuori
209,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,9/10,0,31602136,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/31602136?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,28,1,0.7,2,25,77,67.0,100%,within an hour,60.0,80-94/100,3,Private room,3.6-4.4/5.0,0-8/10,60.0,0.9,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2016-07-01,Kruunuvuorenranta
210,9/10,1.0,1.0,0.0,nan,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,38,9/10,9/10,0,42972344,0,1,1,https://www.airbnb.com/api/v2/pdp_listing_details/42972344?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.0,4,17,160,1.0,100%,within an hour,60.0,80-94/100,0,Entire home/apt,nan,0-8/10,60.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-03-01,Punavuori
211,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,9/10,9/10,0,21963789,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/21963789?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,10,1,0.0,3,16,90,1.0,100%,within an hour,60.0,80-94/100,84,Private room,4.5-5.0/5.0,0-8/10,60.0,0.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014-08-01,Siltasaari
212,9/10,1.0,1.0,0.0,4.5-5.0/5.0,2.5,4.0,6.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,9/10,0,15718039,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/15718039?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,9/10,1125,1,0.95,8,34,450,1.0,50-89%,within an hour,60.0,80-94/100,161,Entire home/apt,4.5-5.0/5.0,0-8/10,60.0,0.95,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2014-02-01,Punavuori
213,0-8/10,1.0,1.0,0.0,nan,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,11,0-8/10,0-8/10,0,36423072,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/36423072?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,1125,1,0.0,3,8,141,2.0,0-49%,unknown,7.0,0-79/100,1,Entire home/apt,nan,0-8/10,7.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-07-01,Ullanlinna
214,0-8/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,3.0,6.0,0,CANCEL_FLEXIBLE,0-8/10,Helsinki,43,0-8/10,0-8/10,0,10902694,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/10902694?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,1125,1,0.75,8,26,256,1.0,100%,within an hour,7.0,0-79/100,132,Entire home/apt,3.6-4.4/5.0,0-8/10,7.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2015-07-01,Etu-Töölö
215,0-8/10,1.0,1.0,0.0,nan,1.5,1.0,1.0,0,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,0-8/10,0-8/10,0,42003502,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/42003502?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,7,1,0.56,4,10,56,35.0,100%,within an hour,7.0,0-79/100,1,Private room,nan,0-8/10,7.0,0.82,12,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2019-06-01,Lassila
216,0-8/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,0-8/10,Helsinki,22,0-8/10,0-8/10,0,29983992,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/29983992?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,1125,1,1.0,2,10,65,1.0,50-89%,within an hour,7.0,0-79/100,31,Private room,4.5-5.0/5.0,0-8/10,7.0,1.0,0,326,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2018-05-01,Munkkivuori
217,0-8/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,1.0,1,CANCEL_MODERATE,0-8/10,Helsinki,16,0-8/10,0-8/10,0,23554650,0,0,1,https://www.airbnb.com/api/v2/pdp_listing_details/23554650?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,1125,1,0.0,4,9,146,1.0,50-89%,within a day,7.0,0-79/100,15,Entire home/apt,3.6-4.4/5.0,0-8/10,7.0,0.0,16,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2017-12-01,Kamppi
218,0-8/10,1.0,1.0,0.0,nan,1.0,2.0,0.0,1,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,0-8/10,0-8/10,0,42993990,0,1,0,https://www.airbnb.com/api/v2/pdp_listing_details/42993990?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,365,1,0.9,6,7,96,1.0,100%,within a few hours,7.0,0-79/100,0,Entire home/apt,nan,0-8/10,7.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019-12-01,Konala
219,0-8/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,2.0,0,CANCEL_FLEXIBLE,0-8/10,Helsinki,0,0-8/10,0-8/10,0,40017917,0,0,0,https://www.airbnb.com/api/v2/pdp_listing_details/40017917?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,0-8/10,1125,1,0.0,4,10,128,1.0,100%,within a few hours,7.0,0-79/100,5,Entire home/apt,4.5-5.0/5.0,0-8/10,7.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2019-08-01,Harju
